133,55.667691,12.600777,1358049220,1358102315
56,55.680469,12.579926,1358026701,1358046520
133,55.667071,12.604144,1358014959,1358025801
134,55.782569,12.524208,1357808878,1358012322
133,55.667104,12.604160,1357763170,1357806156
117,55.619248,12.626064,1357760483,1357762276
117,55.619268,12.626023,1357754164,1357756864
134,55.782607,12.520895,1357693579,1357750593
10,55.788412,12.532933,1357686350,1357692063
134,55.782744,12.524266,1357597566,1357684863
133,55.667082,12.604221,1357590159,1357593967
117,55.619261,12.626075,1357584964,1357589463
134,55.782614,12.524227,1357506666,1357577765
117,55.619269,12.626072,1357486521,1357500901
42,55.625057,12.602241,1357480565,1357485983
117,55.619269,12.626078,1357418465,1357479310
30,55.675169,12.566294,1357406763,1357416664
56,55.678803,12.576322,1357397783,1357405863
30,55.676836,12.569365,1357392364,1357396883
117,55.619267,12.626093,1357349164,1357389664
37,55.636152,12.602652,1357336564,1357346463
85,55.637362,12.617540,1357332063,1357335157
117,55.619269,12.626070,1357306864,1357331165
112,55.610761,12.620576,1357300583,1357302383
117,55.619267,12.625999,1357290683,1357292483
117,55.619267,12.626081,1357278083,1357283483
117,55.619259,12.626202,1357267283,1357272683
99,55.617544,12.645268,1357262781,1357264576
117,55.619268,12.626077,1357140952,1357261883
133,55.667712,12.600786,1357132860,1357140060
117,55.619188,12.626088,1357128360,1357131046
117,55.619151,12.626251,1357117560,1357122960
117,55.619243,12.626114,1357106760,1357108560
117,55.619269,12.626077,1357099560,1357101360
117,55.619148,12.626239,1357085159,1357088752
117,55.619253,12.626091,1357022141,1357076160
42,55.630415,12.605423,1357004142,1357020340
140,55.633776,12.632352,1356993341,1357003252
117,55.619268,12.626077,1356904404,1356991540
100,56.157850,9.955018,1356802776,1356890972
6,56.149310,10.203855,1356791072,1356800721
100,56.157850,9.955018,1356672114,1356789272
6,56.153677,10.208239,1356669402,1356670317
5,56.155351,10.209679,1356664898,1356668498
6,56.155168,10.208099,1356654098,1356663997
5,56.154753,10.211579,1356651398,1356653197
100,56.157849,9.955022,1356641497,1356643297
5,56.154320,10.211396,1356633400,1356638797
6,56.151276,10.205775,1356625298,1356632498
92,56.182908,10.190828,1356621698,1356623461
100,56.157850,9.955018,1356556006,1356619017
57,56.149749,9.890000,1356553317,1356554217
59,56.160093,9.909121,1356548817,1356550617
58,56.154838,9.903640,1356545197,1356546117
100,56.157850,9.955018,1356483997,1356542497
58,56.154031,9.903091,1356480398,1356483118
100,56.157850,9.955018,1356447099,1356478597
30,55.672269,12.565077,1356435412,1356445297
117,55.619266,12.626136,1356386797,1356433598
42,55.626108,12.599070,1356364864,1356385917
117,55.619251,12.626154,1356303097,1356364261
117,55.619267,12.626119,1356268897,1356297697
117,55.619259,12.626176,1356263497,1356264422
112,55.612279,12.620734,1356259917,1356260817
117,55.619235,12.626187,1356254497,1356259010
117,55.619235,12.626186,1356245497,1356249097
117,55.619235,12.626187,1356222098,1356240098
117,55.619267,12.626121,1356036558,1356216697
125,55.630189,12.577386,1356020188,1356034845
117,55.619275,12.626048,1356005211,1356017777
140,55.640151,12.630099,1355998929,1355999829
117,55.619228,12.626131,1355948478,1355994425
